aggregation;formula;dimension;layers;train_source;train_size_range;test_source;test_size_range;num_epochs;has_progress_log;final_train_acc;final_test_acc;acc_size_1-10;acc_size_11-20;acc_size_21-30;acc_size_31-40;acc_size_41-50;acc_size_51-60;acc_size_61-70;acc_size_71-80;acc_size_81-90;acc_size_91-100;acc_set_RG;acc_set_CG;acc_set_HC
mean;psi_11;16;16;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;6;6;HC;1-50;HC;51-100;2000;TRUE;0,7364;0,618;;;;;;0,5697;0,6672;0,6218;0,648;0,5832;0,526;0,298;0,648
mean;psi_11;19;19;HC;1-50;HC;51-100;2000;TRUE;0,8157;0,7572;;;;;;0,852;0,7485;0,8469;0,7053;0,6802;0,959;0,3098;0,7721
mean;psi_12;2;2;HC;1-50;HC;51-100;2000;TRUE;0,5443;0,5353;;;;;;0,5663;0,4923;0,494;0,5556;0,5608;0,7059;0,6236;0,5376
mean;psi_12;7;7;HC;1-50;HC;51-100;2000;TRUE;0,7768;0,7008;;;;;;0,6231;0,6534;0,6937;0,7251;0,7655;0,8831;0,6321;0,7201
mean;psi_12;3;3;HC;1-50;HC;51-100;2000;TRUE;0,5894;0,489;;;;;;0,4871;0,5153;0,5859;0,4339;0,4446;0,0939;0,7062;0,5145
mean;psi_12;10;10;HC;1-50;HC;51-100;2000;TRUE;0,7963;0,7239;;;;;;0,7298;0,7009;0,771;0,7111;0,71;0,9078;0,606;0,7422
mean;psi_12;4;4;HC;1-50;HC;51-100;2000;TRUE;0,5894;0,489;;;;;;0,4871;0,5153;0,5859;0,4339;0,4446;0,0939;0,7062;0,5145
mean;psi_12;13;13;HC;1-50;HC;51-100;2000;TRUE;0,8663;0,7953;;;;;;0,7298;0,8374;0,723;0,8737;0,7932;0,9146;0,7161;0,8134
mean;psi_12;5;5;HC;1-50;HC;51-100;2000;TRUE;0,5894;0,489;;;;;;0,4871;0,5153;0,5859;0,4339;0,4446;0,0939;0,7062;0,5145
mean;psi_12;16;16;HC;1-50;HC;51-100;2000;TRUE;0,5894;0,489;;;;;;0,4871;0,5153;0,5859;0,4339;0,4446;0,0939;0,7062;0,5145
mean;psi_13;2;2;HC;1-50;HC;51-100;1313;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_13;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9876;0,96;;;;;;0,9535;0,9831;0,9747;0,9556;0,9403;0,9421;1;0,967
mean;psi_13;3;3;HC;1-50;HC;51-100;2000;TRUE;0,993;0,978;;;;;;0,969;0,9893;0,98;0,9696;0,9819;0,9273;1;0,9818
mean;psi_13;10;10;HC;1-50;HC;51-100;2000;TRUE;0,9992;0,9759;;;;;;0,9656;0,9893;0,9787;0,9696;0,9765;0,9312;0,9994;0,9818
mean;psi_13;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9922;0,9621;;;;;;0,9604;0,9724;0,9694;0,9485;0,9627;0,8751;0,9982;0,9698
mean;psi_13;13;13;HC;1-50;HC;51-100;1105;TRUE;0,9984;0,9963;;;;;;0,9983;0,9985;0,996;0,9942;0,9957;0,9727;1;0,9968
mean;psi_13;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9961;0,9899;;;;;;0,9914;0,9954;0,992;0,9836;0,9893;0,9269;1;0,9915
mean;psi_13;16;16;HC;1-50;HC;51-100;1117;TRUE;0,9984;0,9947;;;;;;0,9897;0,9985;0,9947;0,993;0,9968;0,9562;1;0,9957
mean;psi_14;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8561;0,9161;;;;;;0,8795;0,9448;0,9481;0,9392;0,8721;0,9834;0,8156;0,9008
mean;psi_14;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9984;0,9987;;;;;;0,9983;1;1;0,9965;0,9989;0,9992;1;0,9986
mean;psi_14;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8981;0,9473;;;;;;0,9294;0,954;0,9627;0,9509;0,9382;0,9853;0,9255;0,9348
mean;psi_14;10;10;HC;1-50;HC;51-100;2000;TRUE;0,867;0,9404;;;;;;0,8795;0,9448;0,9481;0,9392;0,9701;0,9834;0,868;0,9218
mean;psi_14;4;4;HC;1-50;HC;51-100;1150;TRUE;0,9984;0,9987;;;;;;1;0,9985;1;0,9988;0,9968;0,9978;1;0,9986
mean;psi_14;13;13;HC;1-50;HC;51-100;1675;TRUE;0,9992;0,9971;;;;;;1;1;0,9987;0,9942;0,9947;0,997;0,9496;0,9976
mean;psi_14;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9992;0,9968;;;;;;0,9966;0,9969;0,9987;0,993;0,9989;0,998;1;0,9974
mean;psi_14;16;16;HC;1-50;HC;51-100;2000;TRUE;0,8686;0,9402;;;;;;0,8795;0,9448;0,9467;0,9392;0,9701;0,9834;0,868;0,922
mean;psi_15;3;3;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
mean;psi_15;10;10;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
mean;psi_15;4;4;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
mean;psi_15;13;13;HC;1-50;HC;51-100;2000;TRUE;0,6454;0,5875;;;;;;0,5284;0,6258;0,6565;0,5415;0,5842;0,3208;0,8407;0,6022
mean;psi_15;5;5;HC;1-50;HC;51-100;2000;TRUE;0,6882;0,637;;;;;;0,5835;0,658;0,7257;0,5953;0,6226;0,4816;0,7977;0,65
mean;psi_15;16;16;HC;1-50;HC;51-100;2000;TRUE;0,6866;0,7583;;;;;;0,6971;0,7868;0,7843;0,7251;0,7857;0,8797;0,786;0,7401
mean;psi_15;6;6;HC;1-50;HC;51-100;2000;TRUE;0,6547;0,5475;;;;;;0,525;0,5629;0,6352;0,4947;0,5288;0,241;0,7676;0,5748
mean;psi_15;19;19;HC;1-50;HC;51-100;2000;TRUE;0,7255;0,6497;;;;;;0,6523;0,6426;0,751;0,593;0,6237;0,3516;0,791;0,669
mean;psi_15;7;7;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
mean;psi_15;22;22;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
mean;psi_16;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9829;0,9889;;;;;;0,9776;0,9847;0,996;0,9953;0,9872;0,9946;0,9634;0,9874
mean;psi_16;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9984;0,9886;;;;;;0,9966;0,9831;0,9947;0,9871;0,984;0,995;0,9725;0,9911
mean;psi_16;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9277;0,9539;;;;;;0,9621;0,9448;0,9667;0,9322;0,9648;0,9897;0,9704;0,9473
mean;psi_16;10;10;HC;1-50;HC;51-100;1749;TRUE;0,9953;0,9913;;;;;;0,988;0,9877;0,996;0,9965;0,9872;0,9962;0,9743;0,9923
mean;psi_16;4;4;HC;1-50;HC;51-100;2000;TRUE;0,972;0,9812;;;;;;0,9759;0,9801;0,9933;0,9754;0,9808;0,9935;0,9625;0,9789
mean;psi_16;13;13;HC;1-50;HC;51-100;1484;TRUE;0,9961;0,9894;;;;;;0,9811;0,9939;0,996;0,9918;0,984;0,9937;0,9877;0,9911
mean;psi_16;5;5;HC;1-50;HC;51-100;2000;TRUE;0,7068;0,7501;;;;;;0,7608;0,7515;0,6924;0,7977;0,7452;0,9631;0,5957;0,7391
mean;psi_16;16;16;HC;1-50;HC;51-100;2000;TRUE;0,9883;0,9815;;;;;;0,969;0,9709;0,9947;0,9918;0,9765;0,9941;0,9822;0,9832
mean;psi_16;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9891;0,9876;;;;;;0,9811;0,9801;0,996;0,9953;0,9829;0,9935;0,9775;0,988
mean;psi_16;19;19;HC;1-50;HC;51-100;2000;TRUE;0,8414;0,8801;;;;;;0,8279;0,8666;0,9321;0,862;0,8966;0,9818;0,5957;0,8702
max;psi_1;2;2;all;1-50;all;51-100;257;TRUE;1;0,9999;;;;;;1;1;1;0,9996;1;1;1;0,9998
max;psi_1;3;3;all;1-50;all;51-100;87;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
max;psi_1;4;4;all;1-50;all;51-100;133;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
max;psi_2;2;2;all;1-50;all;51-100;245;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
max;psi_2;3;3;all;1-50;all;51-100;451;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
max;psi_2;4;4;all;1-50;all;51-100;430;TRUE;0,9995;1;;;;;;1;1;1;1;1;0,9996;1;1
max;psi_2;5;5;all;1-50;all;51-100;585;TRUE;0,9997;1;;;;;;1;1;1;1;1;1;1;0,9998
max;psi_3;2;2;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
max;psi_3;3;3;all;1-50;all;51-100;1862;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
max;psi_3;4;4;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
max;psi_3;5;5;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
max;psi_3;6;6;all;1-50;all;51-100;449;TRUE;1;0,9998;;;;;;1;0,9995;0,9996;1;1;1;1;0,9996
max;psi_4;2;2;all;1-50;all;51-100;2000;TRUE;0,889;0,9153;;;;;;0,9138;0,9057;0,9263;0,9105;0,9183;0,9217;0,886;0,918
max;psi_4;3;3;all;1-50;all;51-100;2000;TRUE;0,8723;0,8992;;;;;;0,8984;0,8883;0,9103;0,8945;0,9025;0,9223;0,8356;0,919
max;psi_4;4;4;all;1-50;all;51-100;2000;TRUE;0,9128;0,9413;;;;;;0,9303;0,9216;0,9467;0,9386;0,9595;0,9219;0,9672;0,9129
max;psi_4;5;5;all;1-50;all;51-100;2000;TRUE;0,8723;0,8992;;;;;;0,8984;0,8883;0,9103;0,8945;0,9025;0,9223;0,8356;0,919
max;psi_4;6;6;all;1-50;all;51-100;2000;TRUE;0,9959;0,9965;;;;;;0,9994;0,9995;0,9924;0,9957;0,9968;0,9958;1;0,9933
max;psi_5;2;2;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
max;psi_5;3;3;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
max;psi_5;4;4;all;1-50;all;51-100;988;TRUE;0,999;1;;;;;;1;1;1;1;1;0,9994;1;0,9998
max;psi_5;5;5;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
max;psi_5;6;6;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
max;psi_6;2;2;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
max;psi_6;3;3;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
max;psi_6;4;4;all;1-50;all;51-100;2000;TRUE;0,9917;0,9954;;;;;;0,9858;0,999;0,9938;0,998;0,9975;0,9939;1;0,9895
max;psi_6;5;5;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
max;psi_6;6;6;all;1-50;all;51-100;1944;TRUE;0,9995;0,9981;;;;;;0,9982;0,998;0,9987;0,9992;0,9968;0,998;1;0,9974
max;psi_7;6;6;all;1-50;all;51-100;2000;TRUE;0,921;0,7835;;;;;;0,8996;0,8043;0,8392;0,6155;0,8074;0,6954;0,9672;0,793
max;psi_7;7;7;all;1-50;all;51-100;2000;TRUE;0,9925;0,822;;;;;;0,9451;0,8581;0,8707;0,6585;0,8324;0,7071;0,9976;0,8914
max;psi_7;8;8;all;1-50;all;51-100;2000;TRUE;0,9961;0,8347;;;;;;0,9557;0,8678;0,8832;0,6745;0,8458;0,7079;1;0,9194
max;psi_7;9;9;all;1-50;all;51-100;2000;TRUE;0,9961;0,8186;;;;;;0,9486;0,8617;0,8765;0,6616;0,807;0,7083;1;0,8831
max;psi_7;10;10;all;1-50;all;51-100;2000;TRUE;0,3961;0,5364;;;;;;0,4046;0,498;0,4904;0,6757;0,5525;0,3264;0,686;0,4888
max;psi_8;6;6;all;1-50;all;51-100;2000;TRUE;0,9917;0,996;;;;;;0,9965;0,9954;0,9956;0,9961;0,9965;0,9954;1;0,9893
max;psi_8;7;7;all;1-50;all;51-100;2000;TRUE;0,9128;0,9611;;;;;;0,9468;0,9636;0,9676;0,9758;0,9496;0,9608;1;0,8856
max;psi_8;8;8;all;1-50;all;51-100;832;TRUE;0,9966;1;;;;;;1;1;1;1;1;0,9978;1;0,9996
max;psi_8;9;9;all;1-50;all;51-100;2000;TRUE;0,9995;1;;;;;;1;1;1;1;1;0,9996;1;1
max;psi_8;10;10;all;1-50;all;51-100;573;TRUE;1;0,9994;;;;;;0,9976;1;0,9987;1;1;1;1;0,9986
max;psi_9;2;2;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
max;psi_9;3;3;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
max;psi_9;4;4;all;1-50;all;51-100;2000;TRUE;0,9303;0,8889;;;;;;0,8795;0,8899;0,8956;0,8851;0,8919;0,8248;0,9822;0,8912
max;psi_9;5;5;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
max;psi_10;2;2;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
max;psi_10;3;3;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
max;psi_10;4;4;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
max;psi_10;5;5;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
max;psi_11;2;2;all;1-50;all;51-100;2000;TRUE;0,4963;0,359;;;;;;0,3491;0,3468;0,3861;0,3435;0,3658;0,0573;0,6354;0,4884
max;psi_11;3;3;all;1-50;all;51-100;2000;TRUE;0,8292;0,866;;;;;;0,8712;0,8699;0,8703;0,8531;0,8687;0,9794;0,734;0,8568
max;psi_11;4;4;all;1-50;all;51-100;2000;TRUE;0,8883;0,9097;;;;;;0,9096;0,9093;0,9138;0,9105;0,906;0,9871;0,7913;0,9344
max;psi_11;5;5;all;1-50;all;51-100;2000;TRUE;0,833;0,885;;;;;;0,8884;0,8991;0,8872;0,8859;0,8708;0,976;0,7732;0,8663
max;psi_11;6;6;all;1-50;all;51-100;2000;TRUE;0,9301;0,9227;;;;;;0,9238;0,9303;0,9254;0,9152;0,9215;0,9913;0,8423;0,9404
max;psi_12;2;2;all;1-50;all;51-100;2000;TRUE;0,5301;0,4072;;;;;;0,4182;0,4206;0,4389;0,3841;0,387;0,0939;0,7062;0,5145
max;psi_12;3;3;all;1-50;all;51-100;2000;TRUE;0,8364;0,8781;;;;;;0,8488;0,8694;0,892;0,8687;0,8989;0,9104;0,8441;0,8479
max;psi_12;4;4;all;1-50;all;51-100;2000;TRUE;0,8895;0,9362;;;;;;0,9203;0,939;0,9409;0,9371;0,9391;0,9572;0,9344;0,8813
max;psi_12;5;5;all;1-50;all;51-100;2000;TRUE;0,8942;0,9301;;;;;;0,9155;0,9247;0,9422;0,9234;0,9391;0,9558;0,9346;0,8726
max;psi_13;2;2;all;1-50;all;51-100;2000;TRUE;0,8986;0,8127;;;;;;0,8376;0,8304;0,8547;0,7585;0,8011;0,6377;0,9949;0,8706
max;psi_13;3;3;all;1-50;all;51-100;2000;TRUE;0,9017;0,8265;;;;;;0,8476;0,8417;0,8663;0,7812;0,8127;0,6649;0,9929;0,8787
max;psi_13;4;4;all;1-50;all;51-100;2000;TRUE;0,9208;0,866;;;;;;0,8612;0,8683;0,8983;0,8519;0,8546;0,742;0,9959;0,9018
max;psi_13;5;5;all;1-50;all;51-100;2000;TRUE;0,9579;0,9047;;;;;;0,9256;0,9032;0,9107;0,9078;0,8859;0,8264;0,9972;0,9311
max;psi_14;2;2;all;1-50;all;51-100;2000;TRUE;0,9907;0,9988;;;;;;0,9976;0,999;0,9991;0,9988;0,9989;0,9992;1;0,9909
max;psi_14;3;3;all;1-50;all;51-100;2000;TRUE;0,9463;0,9726;;;;;;0,9716;0,9754;0,9756;0,9723;0,9694;0,9941;0,9476;0,9562
max;psi_14;4;4;all;1-50;all;51-100;1079;TRUE;0,9997;1;;;;;;1;1;1;1;1;1;1;0,9998
max;psi_14;5;5;all;1-50;all;51-100;1817;TRUE;0,9997;1;;;;;;1;1;1;1;1;1;1;0,9998
max;psi_15;3;3;all;1-50;all;51-100;2000;TRUE;0,8885;0,9131;;;;;;0,9002;0,9027;0,9151;0,9183;0,9218;0,8833;0,9644;0,8728
max;psi_15;4;4;all;1-50;all;51-100;2000;TRUE;0,9505;0,954;;;;;;0,9533;0,9508;0,9534;0,9539;0,957;0,932;0,9982;0,9289
max;psi_15;5;5;all;1-50;all;51-100;2000;TRUE;0,9997;0,9994;;;;;;0,9994;1;0,9991;0,9992;0,9993;0,9986;1;0,9998
max;psi_15;6;6;all;1-50;all;51-100;661;TRUE;0,9997;0,9986;;;;;;0,9988;0,9995;0,9982;0,9988;0,9979;0,9984;1;0,9982
max;psi_15;7;7;all;1-50;all;51-100;2000;TRUE;0,9997;0,998;;;;;;0,9982;0,9974;0,9982;0,9977;0,9982;0,9982;1;0,997
max;psi_16;2;2;all;1-50;all;51-100;2000;TRUE;0,7303;0,778;;;;;;0,7696;0,7838;0,765;0,787;0,781;0,9631;0,5957;0,7391
max;psi_16;3;3;all;1-50;all;51-100;2000;TRUE;0,9497;0,969;;;;;;0,9392;0,9739;0,988;0,9648;0,9722;0,9859;0,9854;0,921
max;psi_16;4;4;all;1-50;all;51-100;2000;TRUE;0,9825;0,9888;;;;;;0,9746;0,9928;0,9978;0,9812;0,9944;0,9933;0,9874;0,981
max;psi_16;5;5;all;1-50;all;51-100;2000;TRUE;0,9843;0,9891;;;;;;0,9752;0,9928;0,9978;0,9812;0,9951;0,9931;0,9874;0,9832
max;psi_16;6;6;all;1-50;all;51-100;2000;TRUE;0,9804;0,988;;;;;;0,974;0,9908;0,9973;0,9797;0,9944;0,9917;0,9874;0,9791
sum;psi_1;2;2;all;1-50;all;51-100;342;TRUE;1;0,986;;;;;;0,9953;0,9954;0,9898;0,982;0,9746;0,9721;1;0,9966
sum;psi_1;3;3;all;1-50;all;51-100;535;TRUE;1;0,9871;;;;;;0,9988;0,9985;0,9938;0,9859;0,968;0,9728;1;0,9982
sum;psi_1;4;4;all;1-50;all;51-100;194;TRUE;1;0,9957;;;;;;0,9976;0,999;0,9973;0,9941;0,9923;0,9945;1;0,9959
sum;psi_2;2;2;all;1-50;all;51-100;603;TRUE;0,9997;0,9999;;;;;;1;1;0,9996;1;1;1;1;0,9996
sum;psi_2;3;3;all;1-50;all;51-100;851;TRUE;0,9997;0,9908;;;;;;0,9959;1;0,9578;0,9996;0,9996;0,9994;1;0,9799
sum;psi_2;4;4;all;1-50;all;51-100;2000;TRUE;0,9979;0,974;;;;;;0,9947;0,9611;0,9911;0,9668;0,9634;0,9923;1;0,9481
sum;psi_2;5;5;all;1-50;all;51-100;680;TRUE;0,9997;0,9938;;;;;;0,9929;0,9964;0,988;0,9996;0,9919;0,9935;1;0,9925
sum;psi_3;2;2;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
sum;psi_3;3;3;all;1-50;all;51-100;2000;TRUE;0,967;0,9878;;;;;;0,9876;0,9831;0,9889;0,9926;0,9859;0,9836;0,9982;0,9656
sum;psi_3;4;4;all;1-50;all;51-100;2000;TRUE;0,9703;0,987;;;;;;0,99;0,9836;0,992;0,9953;0,9761;0,9839;0,9976;0,9666
sum;psi_3;5;5;all;1-50;all;51-100;2000;TRUE;0,9966;0,9951;;;;;;0,9941;0,9954;0,9964;0,9992;0,9908;0,9968;1;0,9897
sum;psi_3;6;6;all;1-50;all;51-100;2000;TRUE;0,967;0,9877;;;;;;0,9823;0,9851;0,9916;0,9918;0,9859;0,9836;1;0,9637
sum;psi_4;2;2;all;1-50;all;51-100;2000;TRUE;0,9863;0,9604;;;;;;0,9652;0,9636;0,9667;0,9308;0,9771;0,934;0,9727;0,9943
sum;psi_4;3;3;all;1-50;all;51-100;2000;TRUE;0,9987;0,9863;;;;;;0,9941;0,9939;0,9853;0,9652;0,9961;0,9744;0,9955;0,9984
sum;psi_4;4;4;all;1-50;all;51-100;2000;TRUE;0,9799;0,9553;;;;;;0,9492;0,9395;0,9578;0,95;0,9725;0,9522;0,9712;0,9613
sum;psi_4;5;5;all;1-50;all;51-100;1879;TRUE;0,9987;0,9888;;;;;;0,9882;0,981;0,9956;0,9926;0,9859;0,9832;1;0,9909
sum;psi_4;6;6;all;1-50;all;51-100;2000;TRUE;0,9254;0,9506;;;;;;0,9474;0,9385;0,9596;0,9461;0,9577;0,9221;0,9903;0,92
sum;psi_5;2;2;all;1-50;all;51-100;2000;TRUE;0,9817;0,9934;;;;;;0,9852;0,9969;0,996;0,9945;0,993;0,9954;0,996;0,9799
sum;psi_5;3;3;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
sum;psi_5;4;4;all;1-50;all;51-100;798;TRUE;0,9969;0,9988;;;;;;1;1;0,9973;1;0,9975;0,9986;1;0,9964
sum;psi_5;5;5;all;1-50;all;51-100;2000;TRUE;0,9853;0,9965;;;;;;0,99;1;0,9982;1;0,9933;0,995;1;0,9858
sum;psi_5;6;6;all;1-50;all;51-100;2000;TRUE;0,9995;0,9975;;;;;;1;1;0,9951;0,9969;0,9968;0,9998;1;0,9943
sum;psi_6;2;2;all;1-50;all;51-100;2000;TRUE;0,9068;0,9389;;;;;;0,899;0,9308;0,9427;0,9496;0,9556;0,9423;0,9249;0,9249
sum;psi_6;3;3;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
sum;psi_6;4;4;all;1-50;all;51-100;2000;TRUE;0,9871;0,9878;;;;;;0,9776;0,9887;0,9884;0,9898;0,9908;0,9808;0,9959;0,9862
sum;psi_6;5;5;all;1-50;all;51-100;2000;TRUE;0,961;0,971;;;;;;0,938;0,9728;0,9809;0,9699;0,9827;0,9435;0,9992;0,9627
sum;psi_6;6;6;all;1-50;all;51-100;2000;TRUE;0,9234;0,9499;;;;;;0,9067;0,9431;0,9511;0,9609;0,9694;0,9405;0,9725;0,9163
sum;psi_7;6;6;all;1-50;all;51-100;2000;TRUE;0,9512;0,7993;;;;;;0,9214;0,8356;0,8467;0,6354;0,8116;0,7013;0,9785;0,8341
sum;psi_7;7;7;all;1-50;all;51-100;2000;TRUE;0,9099;0,8182;;;;;;0,8517;0,8161;0,8392;0,7452;0,8489;0,803;0,9712;0,7507
sum;psi_7;8;8;all;1-50;all;51-100;2000;TRUE;0,9125;0,8144;;;;;;0,8754;0,8407;0,8294;0,687;0,863;0,804;0,9897;0,7247
sum;psi_7;9;9;all;1-50;all;51-100;2000;TRUE;0,9301;0,8029;;;;;;0,8825;0,7587;0,8938;0,7085;0,7989;0,7344;0,9925;0,779
sum;psi_7;10;10;all;1-50;all;51-100;2000;TRUE;0,9179;0,7958;;;;;;0,899;0,8069;0,8427;0,66;0,812;0,7132;0,9842;0,7833
sum;psi_8;6;6;all;1-50;all;51-100;2000;TRUE;0,9572;0,9875;;;;;;0,9793;0,9933;0,984;0,9894;0,9894;0,9736;1;0,9656
sum;psi_8;7;7;all;1-50;all;51-100;2000;TRUE;0,9912;0,9976;;;;;;0,9959;1;0,9991;0,9965;0,9968;0,9929;1;0,9951
sum;psi_8;8;8;all;1-50;all;51-100;2000;TRUE;0,9915;0,9986;;;;;;1;1;1;0,9969;0,9972;0,9941;1;0,9962
sum;psi_8;9;9;all;1-50;all;51-100;758;TRUE;0,9912;0,9982;;;;;;0,9947;0,9995;0,9978;0,9988;0,9993;0,9923;1;0,997
sum;psi_8;10;10;all;1-50;all;51-100;2000;TRUE;0,9665;0,9928;;;;;;0,99;0,9872;0,9956;0,9957;0,9937;0,9756;1;0,9826
sum;psi_9;2;2;all;1-50;all;51-100;2000;TRUE;0,9881;0,927;;;;;;0,9699;0,9575;0,9036;0,9312;0,8951;0,9005;0,9984;0,9287
sum;psi_9;3;3;all;1-50;all;51-100;2000;TRUE;0,9997;0,997;;;;;;1;1;0,9991;0,9953;0,993;0,9943;1;0,9988
sum;psi_9;4;4;all;1-50;all;51-100;1125;TRUE;0,9997;0,9814;;;;;;0,9953;0,9877;0,9836;0,9707;0,9768;0,9677;0,9953;0,9953
sum;psi_9;5;5;all;1-50;all;51-100;2000;TRUE;0,9277;0,8994;;;;;;0,8766;0,8899;0,9129;0,8859;0,9211;0,8181;0,9818;0,9198
sum;psi_10;2;2;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
sum;psi_10;3;3;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
sum;psi_10;4;4;all;1-50;all;51-100;2000;TRUE;0,9213;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9791;0,9093
sum;psi_10;5;5;all;1-50;all;51-100;2000;TRUE;0,9215;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9089
sum;psi_11;2;2;all;1-50;all;51-100;2000;TRUE;0,927;0,9778;;;;;;0,9776;0,979;0,9849;0,9738;0,975;0,98;0,9652;0,9492
sum;psi_11;3;3;all;1-50;all;51-100;303;TRUE;1;0,9996;;;;;;1;0,9995;0,9996;0,9996;0,9993;1;1;0,999
sum;psi_11;4;4;all;1-50;all;51-100;2000;TRUE;0,9995;0,999;;;;;;1;0,9995;0,9982;0,9996;0,9982;1;0,9992;0,9982
sum;psi_11;5;5;all;1-50;all;51-100;1376;TRUE;0,9997;0,9981;;;;;;0,9994;0,9985;0,9973;0,9996;0,9965;0,9998;0,9988;0,997
